account,xmtBalance,xprBalance,refundingXpr,shortStake,xmtLpBalance,xmtLp,xprLpBalance,xprLp,farmerLpBalance,farmerLp,longStake90Days,longStake365Days,xmtLoan,xprLoan,refundingXprLoan,shortStakeLoan,xmtLpLoan,xprLpLoan,farmerLpLoan,longStake90DaysLoan,longStake365DaysLoan,totalLoan,loanDistributed
willy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willy31,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
willygg1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willywins,0,0.1365,0,0,0,0,0,0,0,0,0,0,0,0.1365,0,0,0,0,0,0,0,0.1365,0
willywumss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilmar1234,0,5.05,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,0,0,5.05,0
wilmaraes22,0,5.0075,0,0,0,0,0,0,0,0,0,0,0,5.0075,0,0,0,0,0,0,0,5.0075,0
wilmere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilo123,0,0.0825,0,0,0,0,0,0,0,0,0,0,0,0.0825,0,0,0,0,0,0,0,0.0825,0
wilqums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilqums23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wimbsork,0,0.556,0,0,0,0,0,0,0,0,0,0,0,0.556,0,0,0,0,0,0,0,0.556,0
wimgreubel3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
winaparwita,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
winawina212,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
winbos1,0,301.0107,0,20146.9999,0,0,0,0,0,0,10000,0,0,301.0107,0,40293.9998,0,0,0,100000,0,140595.0105,0
windows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
windsurfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wing243,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wingee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wingman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winkelspecht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winklevoss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winkwinkwink,0,0.0648,0,0,0,0,0,0,0,0,0,0,0,0.0648,0,0,0,0,0,0,0,0.0648,0
winkyaw,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0
winmyatko123,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
winn353,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
winner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winnie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winnieyu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winoo1111,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0
winsor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winstar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wireless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wis1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wisdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wisdomsmart,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wise1,0,0.0001,0,12485.8295,0,0,0,0,0,0,163873,163873,0,0.0001,0,24971.659,0,0,0,1638730,4916190,6579891.6591,0
wiselemming,0,0.0001,0,571136.2547,0,0,0,0,2290.54253967,30201.421933470676,132866.7134,132866.7134,0,0.0001,0,1142272.5094,0,0,60402.84386694135,1328667.134,3986001.4020000002,6517343.8894,0
wisetech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wishlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wisnuonline2,0,1022.7245,0,640.8277,0,0,0,0,0,0,200,200,0,1022.7245,0,1281.6554,0,0,0,2000,6000,10304.3799,0
wistedmentat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
witch,0,7.307,0,0,0,0,0,0,0,0,0,0,0,7.307,0,0,0,0,0,0,0,7.307,0
witchbitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
witegrl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
withmay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
witn455,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
witness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
witte,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
witter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiwil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wixsouri,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wizard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wizkhalifa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wizno,0,594,0,1813.6766,0,0,0,0,0,0,3555,0,0,594,0,3627.3532,0,0,0,35550,0,39771.3532,0
wjgx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wjjj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wjrsxitrubvi,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wkddud12,0,0.9229,0,0,0,0,0,0,0,0,0,0,0,0.9229,0,0,0,0,0,0,0,0.9229,0
wlad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlcm.proton,0,8.9778,0,0,0,0,0,0,0,0,0,0,0,8.9778,0,0,0,0,0,0,0,8.9778,0
wldnjs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlem5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlgus12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wliu,0,0,0,1138680.5989,0,0,0,0,0,0,1089446.1801,544723.0901,0,0,0,2277361.1978,0,0,0,10894461.800999999,16341692.703000002,29513515.7018,0
wlorriman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlsdudglekd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wmorpheus,0,0,0,895133.8893,0,0,0,0,0,0,0,0,0,0,0,1790267.7786,0,0,0,0,0,1790267.7786,0
wmounts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wms11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wmursalim15,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wn21nxw5h,0,401.7893,0,0,0,0,0,0,0,0,0,0,0,401.7893,0,0,0,0,0,0,0,401.7893,0
wobodofelici,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wodzu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woee,0,0.1253,0,0.5012,0,0,0,0,0,0,0,0,0,0.1253,0,1.0024,0,0,0,0,0,1.1277,0
wofl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wohnfurpo,0,0.2685,0,0,0,0,0,0,0,0,0,0,0,0.2685,0,0,0,0,0,0,0,0.2685,0
wojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wojts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfalvi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfgoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfmdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolford33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfwonone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
womanblockch,0,0,0,0,0,0,0,0,0,0,3548.7027,3548.7027,0,0,0,0,0,0,0,35487.027,106461.08099999999,141948.108,0
wombat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonde,0,0,0,7577.7167,0,0,0,0,0,0,0,0,0,0,0,15155.4334,0,0,0,0,0,15155.4334,0
wonderful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonderplanet,0,5.95,0,0,0,0,0,0,0,0,0,0,0,5.95,0,0,0,0,0,0,0,5.95,0
wonderx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonggary,0,0,0,0,0,0,0,0,0,0,314700.48400000005,0,0,0,0,0,0,0,0,3147004.840000001,0,3147004.84,0
wonjin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wontons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonwoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodcutter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wooddog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodsletp,0,0.379,0,0,0,0,0,0,0,0,0,0,0,0.379,0,0,0,0,0,0,0,0.379,0
woodykwt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woogalar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wool555,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
woolies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woolworths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wooseong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woosuk,0,0,0,0,0,0,0,0,0,0,11289542.3099,0,0,0,0,0,0,0,0,112895423.099,0,112895423.099,0
woozums,0,0.0001,0,33479.6199,0,0,0,0,0,0,0,0,0,0.0001,0,66959.2398,0,0,0,0,0,66959.2399,0
wopgenius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worbli,0,0.565,0,0,0,0,0,0,0,0,0,0,0,0.565,0,0,0,0,0,0,0,0.565,0
word,0,1000,0,1213018.5566,0,0,0,0,0,0,1000,0,0,1000,0,2426037.1132,0,0,0,10000,0,2437037.1132,0
work,0,0,0,445.2051,0,0,0,0,0,0,0,0,0,0,0,890.4102,0,0,0,0,0,890.4102,0
workflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
workout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worldbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worldfirst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worldfuhrer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worldwar3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0
worm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wormdoto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wormlord345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worth,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0
wowd553,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wowka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wpmp3,0,0,0,110808.2031,0,0,0,0,0,0,0,0,0,0,0,221616.4062,0,0,0,0,0,221616.4062,0
wpramana,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wqu1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrangler,0,1094570.6211,0,0,0,0,0,0,0,0,0,0,0,1094570.6211,0,0,0,0,0,0,0,1094570.6211,0
wrathlaz,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0.416,0
wray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrdnart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrekerman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrestling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrhe,0,3143190.3328,0,0,0,0,0,0,0,0,0,0,0,3143190.3328,0,0,0,0,0,0,0,3143190.3328,0
wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wright11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrightcmg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
writer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrongway,0,1.3548,0,0,0,0,0,0,0,0,0,0,0,1.3548,0,0,0,0,0,0,0,1.3548,0
wryryery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsktommy,0,0.093,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0,0.093,0
wstolze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtfidfk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtfinch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtfw23,0,8.0345,0,51752.6027,0,0,0,0,0,0,0,0,0,8.0345,0,103505.2054,0,0,0,0,0,103513.2399,0
wtphtnskunt,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wtrsld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wudata55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wueusjdjsjsh,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
wujihan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wulfric,0,5.044,0,0,0,0,0,0,0,0,0,0,0,5.044,0,0,0,0,0,0,0,5.044,0
wulfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wumaxer,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0
wunmi3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wunmiblosom,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,10000,0,10000,0
wuse2buja,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wutang,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wutang123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wutangclan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wutangkilla,0,28.0867,0,78,0,0,0,0,0,0,0,0,0,28.0867,0,156,0,0,0,0,0,184.0867,0
wvxproto,0,0.3752,0,0,0,0,0,0,0,0,0,0,0,0.3752,0,0,0,0,0,0,0,0.3752,0
ww33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wwan,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0
wwewerwertw1,0,5.0095,0,0,0,0,0,0,0,0,0,0,0,5.0095,0,0,0,0,0,0,0,5.0095,0
wwommack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wwwk25saveus,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wwww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wwwww,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
wwwwwlynk,0,2.08,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,2.08,0
wxc2,0,0,0,0,0,0,0,0,0,0,54661.3854,54661.3854,0,0,0,0,0,0,0,546613.854,1639841.562,2186455.416,0
wxyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyattdog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wybyaja,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0
wyee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wynn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyospl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wytzz,0,10225.9979,0,0,0,0,0,0,0,0,0,0,0,10225.9979,0,0,0,0,0,0,0,10225.9979,0
x1a4e32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1bitpaygate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x212,0,0.1735,0,0,0,0,0,0,0,0,0,0,0,0.1735,0,0,0,0,0,0,0,0.1735,0
x2135,0,55,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55,0
x21ec14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x23b,0,290,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,290,0
x23fs45,0,0.1245,0,0,0,0,0,0,0,0,0,0,0,0.1245,0,0,0,0,0,0,0,0.1245,0
x2oka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x31f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x32cf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x33113f5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
x3eji,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0.015,0
x3ideraven,0,99.7385,0,0,0,0,0,0,0,0,0,0,0,99.7385,0,0,0,0,0,0,0,99.7385,0
x3ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x4125,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
x413,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0.023,0
x41d2fc3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
x434fa2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x43afbb,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
x43c122,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
x43c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x4444,0,466,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,466,0
x4ce,0,118.1684,0,0,0,0,0,0,0,0,0,0,0,118.1684,0,0,0,0,0,0,0,118.1684,0
x4td,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0
x52413a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x55zenf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x5cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x5cfd5a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x5sgsoooshjd,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
xa11,0,5.0335,0,0,0,0,0,0,0,0,0,0,0,5.0335,0,0,0,0,0,0,0,5.0335,0
xa34,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
xaac51ca,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
xaengusx,0,0,0,52882.8378,0,0,0,0,0,0,40000,40000,0,0,0,105765.6756,0,0,0,400000,1200000,1705765.6756,0
xakertut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xander2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xandercrp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xanderj,0,34057.6766,0,282251,0,0,0,0,0,0,0,0,0,34057.6766,0,564502,0,0,0,0,0,598559.6766,0
xandrax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xangrimmm125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xannyhale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xansti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xantos,0,20.015,0,0,0,0,0,0,0,0,0,0,0,20.015,0,0,0,0,0,0,0,20.015,0
xapo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xar44,0,0.0985,0,0,0,0,0,0,0,0,0,0,0,0.0985,0,0,0,0,0,0,0,0.0985,0
xartx,0,23202.852,0,0,0,0,0,0,0,0,0,0,0,23202.852,0,0,0,0,0,0,0,23202.852,0
xasheva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xasheva1,0,25.2375,0,0,0,0,0,0,0,0,0,0,0,25.2375,0,0,0,0,0,0,0,25.2375,0
xasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xauxixauxa,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
xavi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xaviernyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xaviersbh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xaviman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xazar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xb342da5,0,4.65,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,4.65,0
